gas,year,lights_mean,lights_sum,pop_sum,pop_flooded_sum,flood_intensity_3,id
,2001,0,0,7379.5308,0,0,KAWAY XVI
,2002,0,0,7379.5308,0,0,KAWAY XVI
,2003,.238095,55,7379.5308,0,0,KAWAY XVI
,2004,0,0,7379.5308,0,0,KAWAY XVI
,2005,.233766,54,7379.5308,0,0,KAWAY XVI
,2006,.649351,150,7379.5308,0,0,KAWAY XVI
,2007,0,0,7379.5308,0,0,KAWAY XVI
,2008,.25974,60,7379.5308,0,0,KAWAY XVI
,2009,.29437199,68,7379.5308,0,0,KAWAY XVI
,2010,1.155844,267,7379.5308,0,0,KAWAY XVI
,2011,1.095238,253,7379.5308,0,0,KAWAY XVI
,2012,1.935065,447,7379.5308,0,0,KAWAY XVI
,1992,.5,20,3736.863,0,0,KEBAYAKAN
,1993,0,0,3736.863,0,0,KEBAYAKAN
,1994,.42105299,16,3736.863,0,0,KEBAYAKAN
,1995,.92500001,37,3736.863,0,0,KEBAYAKAN
,1996,0,0,3736.863,0,0,KEBAYAKAN
,1997,.68421102,26,3736.863,0,0,KEBAYAKAN
,1998,.55263197,21,3736.863,0,0,KEBAYAKAN
,1999,1.026316,39,3736.863,0,0,KEBAYAKAN
,2000,3.2631581,124,3736.863,0,0,KEBAYAKAN
,2001,3.4210529,130,3736.863,0,0,KEBAYAKAN
,2002,2.8684211,109,3736.863,0,0,KEBAYAKAN
,2003,1.947368,74,3736.863,0,0,KEBAYAKAN
,2004,2.0263159,77,3736.863,0,0,KEBAYAKAN
,2005,2.184211,83,3736.863,0,0,KEBAYAKAN
,2006,2.184211,83,3736.863,0,0,KEBAYAKAN
,2007,.92105299,35,3736.863,0,0,KEBAYAKAN
,2008,2.6578951,101,3736.863,0,0,KEBAYAKAN
,2009,3.105263,118,3736.863,0,0,KEBAYAKAN
,2010,3.684211,140,3736.863,0,0,KEBAYAKAN
,2011,3.894737,148,3736.863,0,0,KEBAYAKAN
,2012,4.5,171,3736.863,0,0,KEBAYAKAN
,1992,2.6062181,503,32283.051,0,0,KEJURUAN MUDA
,1993,8.192708,1573,32283.051,0,0,KEJURUAN MUDA
,1994,3.901042,749,32283.051,0,0,KEJURUAN MUDA
,1995,4.3782382,845,32283.051,0,0,KEJURUAN MUDA
,1996,9.671875,1857,32283.051,0,0,KEJURUAN MUDA
,1997,3.895833,748,32283.051,0,0,KEJURUAN MUDA
,1998,4.265625,819,32283.051,0,0,KEJURUAN MUDA
,1999,3.875,744,32283.051,0,0,KEJURUAN MUDA
,2000,5.895833,1132,32283.051,0,0,KEJURUAN MUDA
,2001,3.286458,631,32283.051,0,0,KEJURUAN MUDA
,2002,4.755208,913,32283.051,0,0,KEJURUAN MUDA
,2003,3.348958,643,32283.051,0,0,KEJURUAN MUDA
,2004,3.145833,604,32283.051,0,0,KEJURUAN MUDA
,2005,3.546875,681,32283.051,0,0,KEJURUAN MUDA
,2006,2.5,480,32283.051,0,0,KEJURUAN MUDA
,2007,1.442708,277,32283.051,0,0,KEJURUAN MUDA
,2008,2.427083,466,32283.051,0,0,KEJURUAN MUDA
,2009,1.0625,204,32283.051,0,0,KEJURUAN MUDA
,2010,3.072917,590,32283.051,0,0,KEJURUAN MUDA
,2011,3.161458,607,32283.051,0,0,KEJURUAN MUDA
,2012,2.994792,575,32283.051,0,0,KEJURUAN MUDA
,1992,0,0,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1993,0,0,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1994,2.8800001,72,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1995,1.333333,40,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1996,.16,4,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1997,2.8,70,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1998,1.4400001,36,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1999,1.84,46,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2000,2,50,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2001,2.8,70,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2002,1,25,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2003,1.2,30,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2004,3,75,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2005,3.8,95,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2006,3.6800001,92,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2007,3.76,94,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2008,4.4400001,111,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2009,4.5599999,114,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2010,6.1999998,155,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2011,5.1199999,128,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,2012,6.6799998,167,14031.579,8911.8887,.68383926,KEMBANG TANJUNG
,1992,0,0,2279.1902,0,0,KETAMBE
,1993,0,0,2279.1902,0,0,KETAMBE
,1994,0,0,2279.1902,0,0,KETAMBE
,1995,0,0,2279.1902,0,0,KETAMBE
,1996,0,0,2279.1902,0,0,KETAMBE
,1997,0,0,2279.1902,0,0,KETAMBE
,1998,0,0,2279.1902,0,0,KETAMBE
,1999,0,0,2279.1902,0,0,KETAMBE
,2000,0,0,2279.1902,0,0,KETAMBE
,2001,0,0,2279.1902,0,0,KETAMBE
,2002,0,0,2279.1902,0,0,KETAMBE
,2003,0,0,2279.1902,0,0,KETAMBE
,2004,.068403997,21,2279.1902,0,0,KETAMBE
,2005,.019544,6,2279.1902,0,0,KETAMBE
,2006,0,0,2279.1902,0,0,KETAMBE
,2007,0,0,2279.1902,0,0,KETAMBE
,2008,0,0,2279.1902,0,0,KETAMBE
,2009,0,0,2279.1902,0,0,KETAMBE
,2010,0,0,2279.1902,0,0,KETAMBE
,2011,0,0,2279.1902,0,0,KETAMBE
,2012,0,0,2279.1902,0,0,KETAMBE
,1992,0,0,26297.402,0,0,KETOL
,1993,0,0,26297.402,0,0,KETOL
,1994,0,0,26297.402,0,0,KETOL
,1995,0,0,26297.402,0,0,KETOL
,1996,0,0,26297.402,0,0,KETOL
,1997,0,0,26297.402,0,0,KETOL
,1998,0,0,26297.402,0,0,KETOL
,1999,0,0,26297.402,0,0,KETOL
,2000,.15000001,105,26297.402,0,0,KETOL
,2001,.158571,111,26297.402,0,0,KETOL
,2002,.042856999,30,26297.402,0,0,KETOL
,2003,.181429,127,26297.402,0,0,KETOL
,2004,.105714,74,26297.402,0,0,KETOL
,2005,.234286,164,26297.402,0,0,KETOL
,2006,.205714,144,26297.402,0,0,KETOL
,2007,0,0,26297.402,0,0,KETOL
,2008,0,0,26297.402,0,0,KETOL
,2009,.027143,19,26297.402,0,0,KETOL
,2010,.050000001,35,26297.402,0,0,KETOL
,2011,0,0,26297.402,0,0,KETOL
,2012,0,0,26297.402,0,0,KETOL
,1992,0,0,9701.7773,0,0,KEUMALA
,1993,0,0,9701.7773,0,0,KEUMALA
,1994,.064516,4,9701.7773,0,0,KEUMALA
,1995,.32258099,20,9701.7773,0,0,KEUMALA
,1996,.274194,17,9701.7773,0,0,KEUMALA
,1997,.145161,9,9701.7773,0,0,KEUMALA
,1998,0,0,9701.7773,0,0,KEUMALA
,1999,0,0,9701.7773,0,0,KEUMALA
,2000,.56451601,35,9701.7773,0,0,KEUMALA
,2001,0,0,9701.7773,0,0,KEUMALA
,2002,0,0,9701.7773,0,0,KEUMALA
,2003,.29032299,18,9701.7773,0,0,KEUMALA
,2004,.87096798,54,9701.7773,0,0,KEUMALA
,2005,1.241935,77,9701.7773,0,0,KEUMALA
,2006,.85483903,53,9701.7773,0,0,KEUMALA
,2007,.74193501,46,9701.7773,0,0,KEUMALA
,2008,.29032299,18,9701.7773,0,0,KEUMALA
,2009,.209677,13,9701.7773,0,0,KEUMALA
,2010,2.1290319,132,9701.7773,0,0,KEUMALA
,2011,.17741901,11,9701.7773,0,0,KEUMALA
,2012,1.629032,101,9701.7773,0,0,KEUMALA
,1992,0,0,17868.363,0,0,KLUET SELATAN
,1993,0,0,17868.363,0,0,KLUET SELATAN
,1994,0,0,17868.363,0,0,KLUET SELATAN
,1995,0,0,17868.363,0,0,KLUET SELATAN
,1996,.109005,23,17868.363,0,0,KLUET SELATAN
,1997,0,0,17868.363,0,0,KLUET SELATAN
,1998,.104265,22,17868.363,0,0,KLUET SELATAN
,1999,0,0,17868.363,0,0,KLUET SELATAN
,2000,0,0,17868.363,0,0,KLUET SELATAN
,2001,.189573,40,17868.363,0,0,KLUET SELATAN
,2002,.32227501,68,17868.363,0,0,KLUET SELATAN
,2003,.246445,52,17868.363,0,0,KLUET SELATAN
,2004,.170616,36,17868.363,0,0,KLUET SELATAN
,2005,.345972,73,17868.363,0,0,KLUET SELATAN
,2006,.232227,49,17868.363,0,0,KLUET SELATAN
,2007,.090047002,19,17868.363,0,0,KLUET SELATAN
,2008,0,0,17868.363,0,0,KLUET SELATAN
,2009,.023697,5,17868.363,0,0,KLUET SELATAN
,2010,.175355,37,17868.363,0,0,KLUET SELATAN
,2011,.180095,38,17868.363,0,0,KLUET SELATAN
,2012,.37914699,80,17868.363,0,0,KLUET SELATAN
,1992,0,0,17308.5,0,0,KLUET TENGAH
,1993,0,0,17308.5,0,0,KLUET TENGAH
,1994,0,0,17308.5,0,0,KLUET TENGAH
,1995,0,0,17308.5,0,0,KLUET TENGAH
,1996,.032090999,31,17308.5,0,0,KLUET TENGAH
,1997,0,0,17308.5,0,0,KLUET TENGAH
,1998,0,0,17308.5,0,0,KLUET TENGAH
,1999,.006211,6,17308.5,0,0,KLUET TENGAH
,2000,0,0,17308.5,0,0,KLUET TENGAH
,2001,0,0,17308.5,0,0,KLUET TENGAH
,2002,0,0,17308.5,0,0,KLUET TENGAH
,2003,0,0,17308.5,0,0,KLUET TENGAH
,2004,0,0,17308.5,0,0,KLUET TENGAH
,2005,0,0,17308.5,0,0,KLUET TENGAH
,2006,0,0,17308.5,0,0,KLUET TENGAH
,2007,0,0,17308.5,0,0,KLUET TENGAH
,2008,0,0,17308.5,0,0,KLUET TENGAH
,2009,0,0,17308.5,0,0,KLUET TENGAH
,2010,0,0,17308.5,0,0,KLUET TENGAH
,2011,0,0,17308.5,0,0,KLUET TENGAH
,2012,0,0,17308.5,0,0,KLUET TENGAH
,1992,0,0,17914.539,0,0,KLUET TIMUR
,1993,0,0,17914.539,0,0,KLUET TIMUR
,1994,0,0,17914.539,0,0,KLUET TIMUR
,1995,0,0,17914.539,0,0,KLUET TIMUR
,1996,0,0,17914.539,0,0,KLUET TIMUR
,1997,0,0,17914.539,0,0,KLUET TIMUR
,1998,.045340002,18,17914.539,0,0,KLUET TIMUR
,1999,0,0,17914.539,0,0,KLUET TIMUR
,2000,0,0,17914.539,0,0,KLUET TIMUR
,2001,0,0,17914.539,0,0,KLUET TIMUR
,2002,.037783001,15,17914.539,0,0,KLUET TIMUR
,2003,.027708,11,17914.539,0,0,KLUET TIMUR
,2004,.022670001,9,17914.539,0,0,KLUET TIMUR
,2005,.085642003,34,17914.539,0,0,KLUET TIMUR
,2006,.022670001,9,17914.539,0,0,KLUET TIMUR
,2007,0,0,17914.539,0,0,KLUET TIMUR
,2008,0,0,17914.539,0,0,KLUET TIMUR
,2009,.015113,6,17914.539,0,0,KLUET TIMUR
,2010,0,0,17914.539,0,0,KLUET TIMUR
,2011,.065490998,26,17914.539,0,0,KLUET TIMUR
,2012,.052896999,21,17914.539,0,0,KLUET TIMUR
,1992,0,0,6014.7271,0,0,KLUET UTARA
,1993,0,0,6014.7271,0,0,KLUET UTARA
,1994,0,0,6014.7271,0,0,KLUET UTARA
,1995,0,0,6014.7271,0,0,KLUET UTARA
,1996,.172414,15,6014.7271,0,0,KLUET UTARA
,1997,0,0,6014.7271,0,0,KLUET UTARA
,1998,.517241,45,6014.7271,0,0,KLUET UTARA
,1999,0,0,6014.7271,0,0,KLUET UTARA
,2000,0,0,6014.7271,0,0,KLUET UTARA
,2001,.057471,5,6014.7271,0,0,KLUET UTARA
,2002,1.2183909,106,6014.7271,0,0,KLUET UTARA
,2003,1.16092,101,6014.7271,0,0,KLUET UTARA
,2004,.79310298,69,6014.7271,0,0,KLUET UTARA
,2005,1.586207,138,6014.7271,0,0,KLUET UTARA
,2006,1.321839,115,6014.7271,0,0,KLUET UTARA
,2007,.183908,16,6014.7271,0,0,KLUET UTARA
,2008,.28735599,25,6014.7271,0,0,KLUET UTARA
,2009,.72413802,63,6014.7271,0,0,KLUET UTARA
,2010,1.344828,117,6014.7271,0,0,KLUET UTARA
,2011,1.54023,134,6014.7271,0,0,KLUET UTARA
,2012,2.8390801,247,6014.7271,0,0,KLUET UTARA
,1992,0,0,7184.3062,0,0,KOTA BAHARU
,1993,0,0,7184.3062,0,0,KOTA BAHARU
,1994,0,0,7184.3062,0,0,KOTA BAHARU
,1995,0,0,7184.3062,0,0,KOTA BAHARU
,1996,0,0,7184.3062,0,0,KOTA BAHARU
,1997,0,0,7184.3062,0,0,KOTA BAHARU
,1998,0,0,7184.3062,0,0,KOTA BAHARU
,1999,0,0,7184.3062,0,0,KOTA BAHARU
,2000,0,0,7184.3062,0,0,KOTA BAHARU
,2001,0,0,7184.3062,0,0,KOTA BAHARU
,2002,0,0,7184.3062,0,0,KOTA BAHARU
,2003,0,0,7184.3062,0,0,KOTA BAHARU
,2004,0,0,7184.3062,0,0,KOTA BAHARU
,2005,.032490999,9,7184.3062,0,0,KOTA BAHARU
,2006,0,0,7184.3062,0,0,KOTA BAHARU
,2007,0,0,7184.3062,0,0,KOTA BAHARU
,2008,0,0,7184.3062,0,0,KOTA BAHARU
,2009,0,0,7184.3062,0,0,KOTA BAHARU
,2010,0,0,7184.3062,0,0,KOTA BAHARU
,2011,.018051,5,7184.3062,0,0,KOTA BAHARU
,2012,0,0,7184.3062,0,0,KOTA BAHARU
,1992,0,0,15327.391,0,0,KOTA JANTHO
,1993,.040229999,28,15327.391,0,0,KOTA JANTHO
,1994,.090516999,63,15327.391,0,0,KOTA JANTHO
,1995,.014409,10,15327.391,0,0,KOTA JANTHO
,1996,.054598,38,15327.391,0,0,KOTA JANTHO
,1997,.20546,143,15327.391,0,0,KOTA JANTHO
,1998,0,0,15327.391,0,0,KOTA JANTHO
,1999,0,0,15327.391,0,0,KOTA JANTHO
,2000,.13074701,91,15327.391,0,0,KOTA JANTHO
,2001,.125,87,15327.391,0,0,KOTA JANTHO
,2002,.12643699,88,15327.391,0,0,KOTA JANTHO
,2003,.084770001,59,15327.391,0,0,KOTA JANTHO
,2004,.15804601,110,15327.391,0,0,KOTA JANTHO
,2005,.21982799,153,15327.391,0,0,KOTA JANTHO
,2006,.152299,106,15327.391,0,0,KOTA JANTHO
,2007,.100575,70,15327.391,0,0,KOTA JANTHO
,2008,.149425,104,15327.391,0,0,KOTA JANTHO
,2009,.13074701,91,15327.391,0,0,KOTA JANTHO
,2010,.36350599,253,15327.391,0,0,KOTA JANTHO
,2011,.238506,166,15327.391,0,0,KOTA JANTHO
,2012,.327586,228,15327.391,0,0,KOTA JANTHO
,1992,4.1500001,83,10615.308,0,0,KOTA JUANG
,1993,9.4499998,189,10615.308,0,0,KOTA JUANG
,1994,8,160,10615.308,0,0,KOTA JUANG
,1995,9.6499996,193,10615.308,0,0,KOTA JUANG
,1996,9.9499998,199,10615.308,0,0,KOTA JUANG
,1997,9.5,190,10615.308,0,0,KOTA JUANG
,1998,11.55,231,10615.308,0,0,KOTA JUANG
,1999,11.3,226,10615.308,0,0,KOTA JUANG
,2000,10.3,206,10615.308,0,0,KOTA JUANG
,2001,10.6,212,10615.308,0,0,KOTA JUANG
,2002,8.1499996,163,10615.308,0,0,KOTA JUANG
,2003,11.15,223,10615.308,0,0,KOTA JUANG
,2004,11.8,236,10615.308,0,0,KOTA JUANG
,2005,13.1,262,10615.308,0,0,KOTA JUANG
,2006,12.15,243,10615.308,0,0,KOTA JUANG
,2007,9.8500004,197,10615.308,0,0,KOTA JUANG
,2008,14.3,286,10615.308,0,0,KOTA JUANG
,2009,14.25,285,10615.308,0,0,KOTA JUANG
,2010,20.9,418,10615.308,0,0,KOTA JUANG
,2011,23.25,465,10615.308,0,0,KOTA JUANG
,2012,23.700001,474,10615.308,0,0,KOTA JUANG
,1992,36.333332,109,752.64752,0,0,KOTA KUALA SIMPANG
,1993,58,58,752.64752,0,0,KOTA KUALA SIMPANG
,1994,41,41,752.64752,0,0,KOTA KUALA SIMPANG
,1995,36,108,752.64752,0,0,KOTA KUALA SIMPANG
,1996,49,49,752.64752,0,0,KOTA KUALA SIMPANG
,1997,31,31,752.64752,0,0,KOTA KUALA SIMPANG
,1998,41,41,752.64752,0,0,KOTA KUALA SIMPANG
,1999,52,52,752.64752,0,0,KOTA KUALA SIMPANG
,2000,47,47,752.64752,0,0,KOTA KUALA SIMPANG
,2001,34,34,752.64752,0,0,KOTA KUALA SIMPANG
,2002,30,30,752.64752,0,0,KOTA KUALA SIMPANG
,2003,29,29,752.64752,0,0,KOTA KUALA SIMPANG
,2004,23,23,752.64752,0,0,KOTA KUALA SIMPANG
,2005,20,20,752.64752,0,0,KOTA KUALA SIMPANG
,2006,17,17,752.64752,0,0,KOTA KUALA SIMPANG
,2007,18,18,752.64752,0,0,KOTA KUALA SIMPANG
,2008,20,20,752.64752,0,0,KOTA KUALA SIMPANG
,2009,15,15,752.64752,0,0,KOTA KUALA SIMPANG
,2010,21,21,752.64752,0,0,KOTA KUALA SIMPANG
,2011,19,19,752.64752,0,0,KOTA KUALA SIMPANG
,2012,20,20,752.64752,0,0,KOTA KUALA SIMPANG
,1992,3.833333,23,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1993,8.666667,26,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1994,7,21,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1995,10.5,63,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1996,8.666667,26,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1997,11.666667,35,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1998,9.333333,28,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1999,11,33,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2000,10,30,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2001,11,33,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2002,10.666667,32,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2003,8,24,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2004,8.333333,25,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2005,10.666667,32,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2006,10.666667,32,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2007,8.666667,26,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2008,12,36,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2009,13.333333,40,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2010,17.666668,53,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2011,16.333332,49,2719.5708,1316.3258,.68068802,KOTA SIGLI
,2012,21,63,2719.5708,1316.3258,.68068802,KOTA SIGLI
,1992,5.5,44,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1993,11.428571,80,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1994,10.5,84,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1995,10.875,87,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1996,15.75,126,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1997,16,128,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1998,16.25,130,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1999,17.25,138,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2000,15.75,126,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2001,14.875,119,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2002,14.375,115,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2003,8.875,71,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2004,9,72,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2005,11.875,95,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2006,15.75,126,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2007,12.5,100,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2008,24.25,194,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2009,24.875,199,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2010,28,224,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2011,38.375,307,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,2012,37.875,303,14964.158,4529.729,.38741142,KRUENG BARONA JAYA
,1992,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1993,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1994,.018779,16,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1995,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1996,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1997,.0093900003,8,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1998,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1999,.011737,10,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2000,0,0,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2001,.036385,31,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2002,.038732,33,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2003,.018779,16,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2004,.019952999,17,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2005,.010563,9,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2006,.023474,20,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2007,.023474,20,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2008,.068075001,58,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2009,.16784,143,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2010,.16901401,144,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2011,.191315,163,7526.0396,1479.7882,.037365109,KRUENG SABEE
,2012,.31455401,268,7526.0396,1479.7882,.037365109,KRUENG SABEE
,1992,0,0,2074.7913,0,0,KUALA BARU
,1993,0,0,2074.7913,0,0,KUALA BARU
,1994,0,0,2074.7913,0,0,KUALA BARU
,1995,0,0,2074.7913,0,0,KUALA BARU
,1996,0,0,2074.7913,0,0,KUALA BARU
,1997,0,0,2074.7913,0,0,KUALA BARU
,1998,0,0,2074.7913,0,0,KUALA BARU
,1999,0,0,2074.7913,0,0,KUALA BARU
,2000,0,0,2074.7913,0,0,KUALA BARU
,2001,0,0,2074.7913,0,0,KUALA BARU
,2002,0,0,2074.7913,0,0,KUALA BARU
,2003,0,0,2074.7913,0,0,KUALA BARU
,2004,.089887999,8,2074.7913,0,0,KUALA BARU
,2005,0,0,2074.7913,0,0,KUALA BARU
,2006,0,0,2074.7913,0,0,KUALA BARU
,2007,0,0,2074.7913,0,0,KUALA BARU
,2008,0,0,2074.7913,0,0,KUALA BARU
,2009,.089887999,8,2074.7913,0,0,KUALA BARU
,2010,0,0,2074.7913,0,0,KUALA BARU
,2011,0,0,2074.7913,0,0,KUALA BARU
,2012,.067415997,6,2074.7913,0,0,KUALA BARU
,1992,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1993,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1994,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1995,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1996,.26744199,23,8942.3613,2971.7502,.277812,KUALA PESISIR
,1997,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1998,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,1999,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,2000,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,2001,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,2002,1.104651,95,8942.3613,2971.7502,.277812,KUALA PESISIR
,2003,1.244186,107,8942.3613,2971.7502,.277812,KUALA PESISIR
,2004,.69767398,60,8942.3613,2971.7502,.277812,KUALA PESISIR
,2005,.906977,78,8942.3613,2971.7502,.277812,KUALA PESISIR
,2006,1.22093,105,8942.3613,2971.7502,.277812,KUALA PESISIR
,2007,0,0,8942.3613,2971.7502,.277812,KUALA PESISIR
,2008,1.55814,134,8942.3613,2971.7502,.277812,KUALA PESISIR
,2009,1.4767441,127,8942.3613,2971.7502,.277812,KUALA PESISIR
,2010,2.5930231,223,8942.3613,2971.7502,.277812,KUALA PESISIR
,2011,3.4069769,293,8942.3613,2971.7502,.277812,KUALA PESISIR
,2012,6.1162791,526,8942.3613,2971.7502,.277812,KUALA PESISIR
,1992,5.3076921,69,6238.2573,0,0,KUALA1
,1993,6,72,6238.2573,0,0,KUALA1
,1994,5.75,69,6238.2573,0,0,KUALA1
,1995,9.7692308,127,6238.2573,0,0,KUALA1
,1996,6.166667,74,6238.2573,0,0,KUALA1
,1997,7,84,6238.2573,0,0,KUALA1
,1998,7.416667,89,6238.2573,0,0,KUALA1
,1999,8.666667,104,6238.2573,0,0,KUALA1
,2000,8.333333,100,6238.2573,0,0,KUALA1
,2001,8.5,102,6238.2573,0,0,KUALA1
,2002,6.75,81,6238.2573,0,0,KUALA1
,2003,6.333333,76,6238.2573,0,0,KUALA1
,2004,7.583333,91,6238.2573,0,0,KUALA1
,2005,8.5,102,6238.2573,0,0,KUALA1
,2006,8.833333,106,6238.2573,0,0,KUALA1
,2007,8.666667,104,6238.2573,0,0,KUALA1
,2008,10.666667,128,6238.2573,0,0,KUALA1
,2009,10.333333,124,6238.2573,0,0,KUALA1
,2010,14.166667,170,6238.2573,0,0,KUALA1
,2011,14.333333,172,6238.2573,0,0,KUALA1
,2012,21,252,6238.2573,0,0,KUALA1
,1992,0,0,7386.1006,0,0,KUALA2
,1993,0,0,7386.1006,0,0,KUALA2
,1994,0,0,7386.1006,0,0,KUALA2
,1995,0,0,7386.1006,0,0,KUALA2
,1996,0,0,7386.1006,0,0,KUALA2
,1997,0,0,7386.1006,0,0,KUALA2
,1998,0,0,7386.1006,0,0,KUALA2
,1999,0,0,7386.1006,0,0,KUALA2
,2000,0,0,7386.1006,0,0,KUALA2
,2001,0,0,7386.1006,0,0,KUALA2
,2002,0,0,7386.1006,0,0,KUALA2
,2003,2.03125,195,7386.1006,0,0,KUALA2
,2004,.5625,54,7386.1006,0,0,KUALA2
,2005,1.0625,102,7386.1006,0,0,KUALA2
,2006,1.895833,182,7386.1006,0,0,KUALA2
,2007,0,0,7386.1006,0,0,KUALA2
,2008,.67708302,65,7386.1006,0,0,KUALA2
,2009,1.59375,153,7386.1006,0,0,KUALA2
,2010,3.041667,292,7386.1006,0,0,KUALA2
,2011,3.114583,299,7386.1006,0,0,KUALA2
,2012,5.5625,534,7386.1006,0,0,KUALA2
,1992,0,0,8569.4199,0,0,KUALABATEE
,1993,0,0,8569.4199,0,0,KUALABATEE
,1994,0,0,8569.4199,0,0,KUALABATEE
,1995,0,0,8569.4199,0,0,KUALABATEE
,1996,0,0,8569.4199,0,0,KUALABATEE
,1997,0,0,8569.4199,0,0,KUALABATEE
,1998,0,0,8569.4199,0,0,KUALABATEE
,1999,0,0,8569.4199,0,0,KUALABATEE
,2000,0,0,8569.4199,0,0,KUALABATEE
,2001,0,0,8569.4199,0,0,KUALABATEE
,2002,0,0,8569.4199,0,0,KUALABATEE
